booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-030128,Resort Hotel,0,0,2024,November,46,14,2024-11-14,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,0
HB-113080,City Hotel,0,122,2025,May,22,28,2025-05-28,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,89.1,0,0
HB-010999,Resort Hotel,1,172,2025,April,16,14,2025-04-14,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.67,0,1
HB-053465,City Hotel,1,40,2024,June,25,21,2024-06-21,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,76.92,0,0
HB-025942,Resort Hotel,0,174,2024,July,28,10,2024-07-10,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Contract,106.55,0,0
HB-052764,City Hotel,1,69,2024,June,24,12,2024-06-12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,120.0,0,0
HB-117421,City Hotel,0,22,2025,July,31,31,2025-07-31,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,109.44,0,1
HB-053951,City Hotel,1,54,2024,July,27,2,2024-07-02,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,119.7,0,0
HB-048206,City Hotel,0,90,2024,March,12,18,2024-03-18,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.3,0,0
HB-088970,City Hotel,0,56,2024,May,20,13,2024-05-13,0,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,,0,Transient,140.4,0,1
HB-040496,City Hotel,1,27,2023,July,30,27,2023-07-27,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
HB-083058,City Hotel,0,50,2024,January,2,14,2024-01-14,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,,43,Transient-Party,52.0,0,2
HB-009576,Resort Hotel,1,50,2024,December,50,15,2024-12-15,0,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,43.0,0,0
HB-017043,Resort Hotel,0,85,2023,September,37,16,2023-09-16,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,142.0,,0,Transient,105.2,1,0
HB-109989,City Hotel,0,181,2025,April,16,17,2025-04-17,1,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,6,No Deposit,9.0,,0,Transient,130.5,0,3
HB-071321,City Hotel,1,45,2025,July,27,2,2025-07-02,2,0,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.1,0,1
HB-077534,City Hotel,0,6,2023,September,38,20,2023-09-20,2,0,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7.0,,0,Transient,152.84,0,1
HB-010808,Resort Hotel,1,152,2025,April,14,5,2025-04-05,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,D,E,1,No Deposit,,223.0,0,Transient-Party,60.0,0,0
HB-104340,City Hotel,0,5,2025,January,2,11,2025-01-11,0,1,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.5,0,0
HB-002811,Resort Hotel,0,155,2023,October,44,31,2023-10-31,0,1,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,36.0,1,0
HB-072135,City Hotel,1,423,2025,July,30,22,2025-07-22,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,80.0,0,0
HB-011162,Resort Hotel,1,211,2025,April,17,24,2025-04-24,3,6,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,0,2
HB-105945,City Hotel,0,7,2025,February,7,15,2025-02-15,0,3,3,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,163.0,0,1
HB-031773,Resort Hotel,0,1,2025,January,1,3,2025-01-03,0,3,1,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,43.0,0,0
HB-101419,City Hotel,0,92,2024,November,46,11,2024-11-11,0,1,2,0.0,0,BB,THA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,364.0,,0,Transient-Party,90.0,0,0
HB-089067,City Hotel,0,116,2024,May,19,12,2024-05-12,2,3,2,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,111.92,0,1
HB-019360,Resort Hotel,0,0,2024,March,13,30,2024-03-30,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,,355.0,0,Transient,50.0,0,0
HB-041284,City Hotel,1,39,2023,August,33,14,2023-08-14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0
HB-068061,City Hotel,1,123,2025,May,20,12,2025-05-12,0,2,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,162.0,0,2
HB-037796,Resort Hotel,0,251,2025,June,26,26,2025-06-26,1,3,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,D,D,0,No Deposit,96.0,,0,Transient-Party,108.0,0,0
HB-013764,Resort Hotel,1,29,2025,August,35,29,2025-08-29,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,194.0,0,0
HB-050192,City Hotel,0,113,2024,April,17,25,2024-04-25,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,2,No Deposit,9.0,,0,Transient-Party,100.75,0,1
HB-029680,Resort Hotel,0,30,2024,October,44,30,2024-10-30,2,2,2,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,40.54,0,1
HB-004864,Resort Hotel,0,171,2024,April,14,4,2024-04-04,1,1,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,Non Refund,298.0,,0,Transient-Party,54.5,0,0
HB-007276,Resort Hotel,0,285,2024,August,31,1,2024-08-01,1,3,2,2.0,0,BB,LUX,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,153.25,0,1
HB-115435,City Hotel,0,300,2025,June,26,24,2025-06-24,4,8,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,6,No Deposit,9.0,,0,Transient,109.28,0,1
HB-018849,Resort Hotel,0,0,2023,November,48,30,2023-11-30,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,48.0,0,2
HB-108151,City Hotel,0,46,2025,March,12,17,2025-03-17,2,5,2,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,59.5,0,0
HB-056743,City Hotel,1,5,2024,September,37,12,2024-09-12,1,1,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,D,D,0,No Deposit,,153.0,0,Transient,110.0,0,0
HB-036453,Resort Hotel,0,68,2025,May,21,20,2025-05-20,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,I,2,No Deposit,240.0,,0,Transient,127.0,1,2
HB-046583,City Hotel,0,1,2024,January,2,8,2024-01-08,0,1,1,1.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,75.0,0,0
HB-056655,City Hotel,1,198,2024,September,37,9,2024-09-09,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,90.0,0,0
HB-077240,City Hotel,1,10,2023,September,38,21,2023-09-21,3,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,7.0,,0,Transient,138.66,0,1
HB-053181,City Hotel,1,245,2024,June,25,17,2024-06-17,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12.0,,0,Transient,75.0,0,0
HB-114729,City Hotel,0,396,2025,June,26,25,2025-06-25,2,0,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,95.5,0,1
HB-090242,City Hotel,0,112,2024,June,22,2,2024-06-02,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,100.0,0,0
HB-090151,City Hotel,0,67,2024,May,22,31,2024-05-31,0,3,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,140.4,0,1
HB-010473,Resort Hotel,1,146,2025,March,10,9,2025-03-09,0,3,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,67.0,,60,Transient,46.0,0,0
HB-034154,Resort Hotel,0,195,2025,March,10,5,2025-03-05,4,6,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,D,D,0,No Deposit,273.0,,0,Transient-Party,64.08,0,0
HB-100552,City Hotel,0,3,2024,October,43,25,2024-10-25,0,4,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,133.0,0,0
HB-083864,City Hotel,0,24,2024,February,7,13,2024-02-13,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,85.5,1,2
HB-089913,City Hotel,0,2,2024,May,22,28,2024-05-28,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Transient,149.0,0,1
HB-090831,City Hotel,0,82,2024,June,24,10,2024-06-10,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,121.5,0,1
HB-094657,City Hotel,0,105,2024,August,32,6,2024-08-06,1,1,2,0.0,0,SC,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1
HB-115656,City Hotel,0,181,2025,July,27,3,2025-07-03,1,5,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,80.1,0,0
HB-077612,City Hotel,0,1,2023,September,38,20,2023-09-20,2,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,89.0,,0,Transient,91.2,0,0
HB-012928,Resort Hotel,1,84,2025,July,30,23,2025-07-23,3,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,277.0,0,0
HB-047470,City Hotel,0,49,2024,February,8,23,2024-02-23,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,73.95,0,1
HB-021177,Resort Hotel,0,0,2024,February,8,19,2024-02-19,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,55.0,1,0
HB-028298,Resort Hotel,0,186,2024,September,39,23,2024-09-23,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,95.0,0,1
HB-025415,Resort Hotel,0,203,2024,June,26,24,2024-06-24,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,84.0,1,0
HB-108016,City Hotel,0,61,2025,March,12,18,2025-03-18,2,1,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,0
HB-013407,Resort Hotel,1,53,2025,August,33,14,2025-08-14,1,2,3,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,388.0,0,0
HB-115715,City Hotel,0,321,2025,July,27,3,2025-07-03,2,5,2,1.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,123.23,0,3
HB-067763,City Hotel,1,112,2025,May,19,6,2025-05-06,2,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,83.16,0,1
HB-027830,Resort Hotel,0,193,2024,September,37,10,2024-09-10,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,150.6,0,0
HB-013314,Resort Hotel,1,34,2025,August,32,8,2025-08-08,0,4,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,216.0,0,0
HB-080179,City Hotel,0,49,2023,November,45,9,2023-11-09,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,0
HB-058752,City Hotel,1,163,2024,October,42,15,2024-10-15,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34.0,,0,Transient,115.0,0,0
HB-110348,City Hotel,0,155,2025,April,16,20,2025-04-20,2,4,2,0.0,0,BB,FIN,Direct,Direct,0,0,0,E,E,2,No Deposit,14.0,,0,Transient,153.0,1,0
HB-014694,Resort Hotel,1,259,2023,September,37,17,2023-09-17,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,1,0,A,A,0,Non Refund,,223.0,0,Transient,40.05,0,0
HB-033400,Resort Hotel,0,0,2025,February,8,21,2025-02-21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,195.0,0,Transient,35.0,0,0
HB-044262,City Hotel,0,164,2023,October,40,2,2023-10-02,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19.0,,0,Transient-Party,100.0,0,0
HB-046943,City Hotel,0,22,2024,January,4,28,2024-01-28,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,80.3,0,1
HB-030179,Resort Hotel,0,0,2024,November,46,15,2024-11-15,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146.0,,0,Transient,40.0,0,0
HB-017836,Resort Hotel,0,292,2023,October,42,21,2023-10-21,0,2,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,208.0,,0,Transient-Party,70.0,0,0
HB-110967,City Hotel,0,6,2025,May,18,4,2025-05-04,0,1,1,0.0,0,BB,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient-Party,175.0,0,0
HB-027887,Resort Hotel,0,7,2024,September,37,11,2024-09-11,2,1,2,0.0,0,BB,BLR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient-Party,127.67,1,2
HB-043613,City Hotel,1,60,2023,September,38,21,2023-09-21,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,,0,Transient-Party,48.0,0,0
HB-094715,City Hotel,0,88,2024,August,32,7,2024-08-07,1,0,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,198.9,1,1
HB-108713,City Hotel,0,43,2025,March,13,26,2025-03-26,2,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83.0,,0,Transient,85.91,0,0
HB-039347,Resort Hotel,0,177,2025,August,32,9,2025-08-09,2,4,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient,329.67,0,1
HB-093479,City Hotel,0,4,2024,July,29,19,2024-07-19,0,3,1,0.0,0,BB,BRA,Corporate,Corporate,0,0,0,E,E,0,No Deposit,,278.0,0,Transient-Party,147.0,0,0
HB-088217,City Hotel,0,1,2025,March,12,21,2025-03-21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,,219.0,0,Transient,89.0,0,1
HB-070936,City Hotel,1,64,2025,June,26,26,2025-06-26,1,0,3,0.0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,14.0,,0,Transient,265.0,0,0
HB-105839,City Hotel,0,45,2025,February,7,12,2025-02-12,2,2,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.1,0,0
HB-066173,City Hotel,1,62,2025,April,16,15,2025-04-15,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,132.0,0,0
HB-032533,Resort Hotel,0,0,2025,January,5,29,2025-01-29,1,0,2,0.0,0,BB,GBR,Direct,Direct,1,0,0,A,A,0,No Deposit,,,0,Transient-Party,45.0,0,0
HB-020766,Resort Hotel,0,0,2024,February,6,8,2024-02-08,1,0,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,61.0,1,0
HB-077498,City Hotel,0,263,2023,September,38,21,2023-09-21,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,21.0,,0,Transient-Party,67.0,0,0
HB-027714,Resort Hotel,0,211,2024,September,35,1,2024-09-01,2,5,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,129.0,0,1
HB-048013,City Hotel,1,23,2024,March,11,12,2024-03-12,2,1,1,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.67,0,1
HB-034849,Resort Hotel,0,15,2025,March,13,30,2025-03-30,2,6,1,0.0,0,Undefined,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,523.0,0,Transient-Party,90.0,0,0
HB-023447,Resort Hotel,0,32,2024,April,16,19,2024-04-19,2,5,1,0.0,0,HB,GBR,Groups,Direct,0,0,0,A,A,0,No Deposit,273.0,,0,Transient-Party,44.36,0,0
HB-058200,City Hotel,1,338,2024,October,41,7,2024-10-07,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,,68,Transient-Party,80.0,0,0
HB-113209,City Hotel,0,0,2025,June,23,3,2025-06-03,0,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient,106.28,0,0
HB-054734,City Hotel,1,76,2024,July,30,25,2024-07-25,1,1,2,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,63.75,0,0
HB-109940,City Hotel,0,6,2025,April,16,16,2025-04-16,2,1,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,150.0,0,2
HB-087147,City Hotel,0,39,2024,April,15,11,2024-04-11,1,3,2,1.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Transient,121.5,0,2
HB-116380,City Hotel,0,217,2025,July,29,16,2025-07-16,2,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,2
HB-093407,City Hotel,0,0,2024,July,29,18,2024-07-18,1,2,2,0.0,0,BB,NZL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,129.0,0,0
HB-061901,City Hotel,1,199,2024,December,52,28,2024-12-28,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,102.85,0,0
HB-033332,Resort Hotel,0,0,2025,February,8,17,2025-02-17,1,2,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,76.0,0,0
HB-015990,Resort Hotel,0,74,2023,August,32,9,2023-08-09,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,242.0,,0,Transient,134.0,1,0
HB-027735,Resort Hotel,0,3,2024,September,36,5,2024-09-05,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,168.5,1,1
HB-012242,Resort Hotel,1,294,2025,June,25,19,2025-06-19,2,5,2,0.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,122.4,0,0
HB-075062,City Hotel,1,276,2023,July,29,20,2023-07-20,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
HB-004945,Resort Hotel,1,32,2024,April,15,10,2024-04-10,2,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,65.0,0,0
HB-055862,City Hotel,1,191,2024,August,34,23,2024-08-23,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,130.5,0,1
HB-104618,City Hotel,0,34,2025,January,3,18,2025-01-18,0,1,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,19.0,,0,Transient-Party,75.0,0,0
HB-043610,City Hotel,1,19,2023,September,38,21,2023-09-21,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,,0,Transient-Party,48.0,0,0
HB-062642,City Hotel,1,54,2025,January,3,18,2025-01-18,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,171.0,,0,Transient,65.0,0,0
HB-069650,City Hotel,1,348,2025,June,23,3,2025-06-03,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient,90.0,0,0
HB-094892,City Hotel,0,1,2024,August,32,10,2024-08-10,0,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,167.0,1,0
HB-097731,City Hotel,0,46,2024,September,38,19,2024-09-19,1,0,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,1
HB-081630,City Hotel,1,130,2024,April,15,13,2024-04-13,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29.0,,10,Transient,100.0,0,0
HB-080016,City Hotel,0,4,2023,November,45,6,2023-11-06,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,68.0,0,0
HB-039015,Resort Hotel,0,300,2025,July,31,30,2025-07-30,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,240.0,,0,Transient,138.38,0,2
HB-068264,City Hotel,1,104,2025,May,20,15,2025-05-15,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,170.0,0,0
HB-010761,Resort Hotel,1,2,2025,April,14,2,2025-04-02,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184.0,,0,Transient,77.0,0,0
HB-110304,City Hotel,0,102,2025,April,17,21,2025-04-21,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,148.5,0,0
HB-005850,Resort Hotel,1,9,2024,May,20,15,2024-05-15,1,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Transient-Party,70.0,0,0
HB-013827,Resort Hotel,0,7,2024,June,25,21,2024-06-21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,2,A,A,0,No Deposit,,53.0,0,Transient,65.0,0,0
HB-054556,City Hotel,1,384,2024,July,29,20,2024-07-20,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0
HB-003452,Resort Hotel,0,29,2023,December,49,10,2023-12-10,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Transient-Party,26.1,0,1
HB-040506,City Hotel,1,27,2023,July,30,27,2023-07-27,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
HB-053090,City Hotel,1,188,2024,June,24,15,2024-06-15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,119.0,,39,Transient,130.0,0,0
HB-076911,City Hotel,1,342,2023,September,38,24,2023-09-24,2,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,170.0,0,0
HB-046414,City Hotel,1,148,2023,December,52,31,2023-12-31,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,98,Transient,77.5,0,0
HB-015769,Resort Hotel,0,25,2023,July,30,26,2023-07-26,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,183.0,1,2
HB-075447,City Hotel,1,327,2023,September,36,9,2023-09-09,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,60.0,0,0
HB-055498,City Hotel,1,44,2024,August,33,14,2024-08-14,2,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,168.3,0,2
HB-047431,City Hotel,0,3,2024,February,8,21,2024-02-21,2,0,2,0.0,0,BB,NLD,Online TA,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,105.0,0,0
HB-023347,Resort Hotel,0,1,2024,April,17,22,2024-04-22,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,5.0,,0,Transient,68.0,0,0
HB-078373,City Hotel,1,10,2023,October,40,8,2023-10-08,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,145.0,0,0
HB-063667,City Hotel,1,15,2025,February,8,17,2025-02-17,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,0,Transient,95.0,0,0
HB-098684,City Hotel,0,91,2024,September,40,30,2024-09-30,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,80.0,0,0
